date,cell_ll_lat,cell_ll_lon,mmsi,hours,fishing_hours
2020-06-21,58.5,5.7,257116000,12.0783,0
2020-06-21,58.5,5.4,257116000,0.0805,0
2020-06-21,58.5,5.7,257175040,19.658,0
2020-06-21,58.5,5.6,257175040,1.0858,0.9191
2020-06-21,58.5,5.7,257175140,17.1891,0
2020-06-21,58.5,9,257190140,22.43,0
2020-06-21,58.5,5.4,257254000,2.9225,2.9225
2020-06-21,58.5,5.3,257254000,0.9972,0.9972
2020-06-21,58.5,3.5,257267000,2.1408,2.1408
2020-06-21,58.5,3.7,257267000,3.5941,3.5941
2020-06-21,58.5,3.8,257267000,1.5927,1.5927
2020-06-21,58.5,3.6,257267000,1.553,1.553
2020-06-21,58.5,3.7,257271600,2.8811,2.8811
2020-06-21,58.5,3.8,257271600,2.7216,2.7216
2020-06-21,58.5,3.6,257271600,4.4883,4.4883
2020-06-21,58.5,3.9,257271600,0.4886,0.4886
2020-06-21,58.5,9.3,257282700,0.2241,0
2020-06-21,58.5,9.1,257282700,0.5775,0
2020-06-21,58.5,9,257282700,0.4375,0
2020-06-21,58.5,9.2,257282700,0.5136,0
2020-06-21,58.5,3.7,257317000,1.103,1.103
2020-06-21,58.5,3.6,257317000,1.0941,1.0941
2020-06-21,58.5,3.4,257336000,4.6311,4.6311
2020-06-21,58.5,8.8,257525600,0.0891,0
2020-06-21,58.5,9,257525600,0.4136,0
2020-06-21,58.5,8.9,257525600,0.4944,0
2020-06-21,58.5,5.7,257619000,1.0838,0
2020-06-21,58.5,5.4,257619000,0.0805,0
2020-06-21,58.5,5.5,257619000,0.4166,0
2020-06-21,58.5,5.6,257619000,0.4116,0
2020-06-21,58.5,3.7,257656000,0.1999,0.1999
2020-06-21,58.5,3.6,257656000,1.6775,1.6775
2020-06-21,58.5,5.2,257888500,0.7524,0
2020-06-21,58.5,9.2,258442000,0.9361,0.7613
2020-06-21,58.5,5.6,258498000,0.0916,0
2020-06-21,58.5,5.5,258498000,0.5016,0
2020-06-21,58.5,5.4,258498000,0.0025,0
2020-06-21,58.5,5.7,258498000,1.583,0
2020-06-21,58.5,3.6,258732000,1.8427,1.8427
2020-06-21,58.5,3.7,258732000,1.33,1.33
2020-06-21,58.5,3.8,258732000,1.5863,1.5863
2020-06-21,58.5,3.5,258732000,0.1,0.1
2020-06-21,58.5,3.6,258943000,2.05,2.05
2020-06-21,58.5,3.8,258943000,1.9694,1.9694
2020-06-21,58.5,3.9,258943000,0.2386,0.2386
2020-06-21,58.5,3.7,258943000,1.6916,1.6916
2020-06-21,58.5,8.9,259540000,0.3555,0
2020-06-21,58.5,4.2,259660000,0.4972,0
2020-06-21,58.5,3.2,259660000,2.1663,2.1663
2020-06-21,58.5,4.1,259660000,0.4861,0
2020-06-21,58.5,4.3,259660000,0.3386,0
2020-06-21,58.5,3.6,259691000,1.0916,1.0916
2020-06-21,58.5,3.7,259691000,2.8622,2.8622
2020-06-21,58.5,3.8,259691000,0.3202,0.3202
2020-06-21,58.5,10.5,266055000,3.1555,3.1555
2020-06-21,58.5,10.6,266055000,0.6672,0.2447
2020-06-21,58.5,10.7,266055000,0.4163,0
2020-06-21,58.5,10.8,266055000,0.503,0
2020-06-21,58.5,10.9,266055000,0.0888,0
2020-06-21,58.5,10.8,266088000,0.4163,0
2020-06-21,58.5,10.4,266088000,0.4166,0.4166
2020-06-21,58.5,10.5,266088000,2.8219,2.8219
2020-06-21,58.5,10.9,266088000,0.5888,0
2020-06-21,58.5,10.7,266088000,0.1555,0
2020-06-21,58.5,10.3,266137000,0.4222,0
2020-06-21,58.5,10.2,266137000,0.1583,0
2020-06-21,58.5,10.4,266137000,0.3333,0
2020-06-21,58.5,10.7,266137000,0.5027,0
2020-06-21,58.5,10.5,266137000,0.5055,0
2020-06-21,58.5,10.6,266137000,0.4916,0
2020-06-21,58.5,10.8,266137000,0.2544,0
2020-06-21,58.5,11,266383000,0.075,0
2020-06-21,58.5,10.9,266383000,3.2977,2.75
2020-06-21,58.5,11.2,266389000,24.0955,0
2020-06-21,58.5,10.9,266426000,0.4138,0
2020-06-21,58.5,10.8,266426000,0.4222,0
2020-06-21,58.5,10.9,266437000,0.2472,0.075
2020-06-21,58.5,10.8,266437000,1.3391,1.3391
2020-06-21,58.5,5,273240700,0.2566,0
2020-06-21,58.5,4.9,273240700,0.2472,0
2020-06-21,58.5,5.1,273240700,0.08,0
2020-06-21,58.5,171.5,273347730,0.2791,0
2020-06-21,58.5,171.7,273347730,0.0277,0
2020-06-21,58.5,171.6,273347730,0.5313,0
2020-06-21,58.5,157,273373190,1.0094,0.5333
2020-06-21,58.5,157.1,273373190,1.7758,0.7222
2020-06-21,58.5,157.2,273373190,0.3905,0
2020-06-21,58.5,157,273390570,2.4191,1.6155
2020-06-21,58.5,157.2,273390570,0.0694,0.0694
2020-06-21,58.5,157.1,273390570,0.8988,0.4233
2020-06-21,58.5,156.9,273390570,1.6486,0.9838
2020-06-21,58.5,157.2,273397030,0.1833,0
2020-06-21,58.5,157.1,273397030,1.7999,0.4605
2020-06-21,58.5,157,273397030,0.6902,0.0777
2020-06-21,58.5,169.3,273411580,0.2177,0
2020-06-21,58.5,169.4,273411580,0.2338,0
2020-06-21,58.5,169.5,273411580,0.315,0
2020-06-21,58.5,156.8,273420030,4.7963,3.2447
2020-06-21,58.5,156.9,273420030,1.1861,0.3161
2020-06-21,58.5,173,273421800,0.0333,0
2020-06-21,58.5,173.1,273421800,0.1672,0
2020-06-21,58.5,173.2,273421800,0.6163,0
2020-06-21,58.5,173.3,273421800,0.3469,0
2020-06-21,58.5,168.9,273429320,0.1944,0
2020-06-21,58.5,168.8,273429320,0.4861,0
2020-06-21,58.5,168.7,273429320,0.2216,0
2020-06-21,58.5,146.5,273841610,0.4138,0
2020-06-21,58.5,146.4,273841610,0.1008,0
2020-06-21,58.5,146.6,273841610,0.3502,0
2020-06-21,58.5,162.3,273841820,3.4824,0
2020-06-21,58.5,162.2,273841820,0.0922,0
2020-06-21,58.5,162.3,273844720,23.5994,0
2020-06-21,58.5,-158.4,303648000,1.0077,0
2020-06-21,58.5,-157.8,303648000,0.3116,0
2020-06-21,58.5,-57.7,316323000,0.15,0
2020-06-21,58.5,-57.6,316323000,0.3933,0
2020-06-21,58.5,-135,338157054,6.6983,0
2020-06-21,58.5,-134.9,338236406,24.9755,24.9755
2020-06-21,58.5,-149.8,366761830,0.4997,0
2020-06-21,58.5,-149.9,366761830,0.21,0
2020-06-21,58.5,-135,366785430,8.7508,0
2020-06-21,58.5,-134.9,366785430,0.6144,0
2020-06-21,58.5,-153.1,366845000,0.8772,0
2020-06-21,58.5,-153,366845000,0.0472,0
2020-06-21,58.5,-157.6,366946980,0.4344,0
2020-06-21,58.5,-157.7,366946980,0.3452,0
2020-06-21,58.5,-157.5,366946980,0.05,0
2020-06-21,58.5,-135,367048390,0.548,0
2020-06-21,58.5,-135.1,367048390,0.1527,0
2020-06-21,58.5,-150.8,367082610,0.4461,0
2020-06-21,58.5,-150.9,367082610,0.3891,0
2020-06-21,58.5,-138.7,367349810,0.3933,0
2020-06-21,58.5,-139,367349810,0.3813,0
2020-06-21,58.5,-138.6,367349810,0.0136,0
2020-06-21,58.5,-138.8,367349810,0.4383,0
2020-06-21,58.5,-139.1,367349810,0.4925,0
2020-06-21,58.5,-138.9,367349810,0.3788,0
2020-06-21,58.5,-157.5,367405340,0.5163,0
2020-06-21,58.5,-157.6,367405340,0.6711,0
2020-06-21,58.5,-150.8,367539880,0.608,0
2020-06-21,58.5,-150.9,367539880,0.4672,0
2020-06-21,58.5,-150.7,367539880,0.1255,0
2020-06-21,58.5,-148.7,367571920,0.1347,0
2020-06-21,58.5,-148.6,367571920,0.5655,0
2020-06-21,58.5,-135,367573350,0.5975,0
2020-06-21,58.5,-157.5,367740840,0.7005,0
2020-06-21,58.5,-157.4,367740840,0.2402,0
2020-06-21,58.5,-157.6,368008610,0.0558,0
2020-06-21,58.5,-158.4,368008610,1.1711,0
2020-06-21,58.5,-157.7,368008610,0.4294,0
2020-06-21,58.5,-158,368008610,0.4666,0
2020-06-21,58.5,-158.3,368008610,0.6225,0
2020-06-21,58.5,-157.9,368008610,0.3477,0
2020-06-21,58.5,-158.1,368008610,0.6336,0
2020-06-21,58.5,-157.8,368008610,0.4325,0
2020-06-21,58.5,-158.2,368008610,0.4913,0
2020-06-21,58.5,-135.1,368035870,1.0725,0
2020-06-21,58.5,-135,368035870,0.6075,0.2236
2020-06-21,58.5,-134.9,368035870,0.7266,0.2891
2020-06-21,58.5,-134.9,368059930,22.4508,1.7555
2020-06-21,58.5,-135,368059930,2.0836,2.0836
2020-06-21,58.5,-150.9,368087890,0.5997,0
2020-06-21,58.5,-150.8,368087890,0.5991,0
2020-06-21,58.5,-151,368087890,0.0672,0
2020-06-21,58.5,-157.6,368142580,0.7516,0
2020-06-21,58.5,-157.5,368142580,0.4533,0
2020-06-21,60.5,-3.3,211285880,8.2816,8.2816
2020-06-21,60.5,-3.2,211285880,5.345,5.345
2020-06-21,60.5,-3.4,211285880,1.0975,1.0975
2020-06-21,60.5,2.9,219956000,0.1644,0.1644
2020-06-21,60.5,3.2,219956000,0.8258,0.8258
2020-06-21,60.5,3,219956000,3.5302,3.5302
2020-06-21,60.5,3.1,219956000,6.1602,6.1602
2020-06-21,60.5,0.1,220461000,0.5027,0
2020-06-21,60.5,2.3,228190900,0.5494,0
2020-06-21,60.5,2.4,228190900,0.2338,0
2020-06-21,60.5,-8.3,231326000,3.4322,0
2020-06-21,60.5,-0.2,232326000,6.0569,6.0569
2020-06-21,60.5,-0.3,232326000,0.4319,0.4319
2020-06-21,60.5,-0.1,232326000,0.1905,0.1905
2020-06-21,60.5,-1.7,235010340,1.5519,0
2020-06-21,60.5,-1.4,235838000,21.8586,0
2020-06-21,60.5,4.9,257001810,21.4141,1.9927
2020-06-21,60.5,4.9,257121000,14.7547,0
2020-06-21,60.5,2.5,257197000,3.2936,3.2936
2020-06-21,60.5,4.8,257215000,10.4377,0
2020-06-21,60.5,4.9,257215000,1.2497,0
2020-06-21,60.5,4.9,257313940,21.7386,0
2020-06-21,60.5,4.7,257602000,0.5113,0
2020-06-21,60.5,5.1,258044000,0.2444,0
2020-06-21,60.5,5.3,258044000,1.0752,0
2020-06-21,60.5,5.4,258044000,2.8275,0
2020-06-21,60.5,5.2,258044000,0.6858,0
2020-06-21,60.5,4.9,258217000,0.8016,0
2020-06-21,60.5,1.2,258303000,0.4583,0
2020-06-21,60.5,1.4,258303000,5.2619,5.165
2020-06-21,60.5,1.1,258303000,1.5705,0
2020-06-21,60.5,0.8,258303000,2.1863,0
2020-06-21,60.5,2.7,258944000,0.0827,0
2020-06-21,60.5,-3,259244000,7.1297,7.1297
2020-06-21,60.5,-2.9,259244000,2.2847,2.2847
2020-06-21,60.5,-3.1,259244000,4.9813,4.9813
2020-06-21,60.5,1.2,259311000,0.4158,0
2020-06-21,60.5,1.3,259311000,0.478,0
2020-06-21,60.5,1.4,259390000,4.888,1.4811
2020-06-21,60.5,1.3,259390000,0.1702,0
2020-06-21,60.5,1.5,259390000,1.5272,1.2411
2020-06-21,60.5,0.1,259526000,0.2666,0
2020-06-21,60.5,4,259576000,0.6805,0
2020-06-21,60.5,1.5,259602000,7.4061,0.8755
2020-06-21,60.5,0.2,259602000,1.3072,0
2020-06-21,60.5,0.6,259602000,0.7947,0
2020-06-21,60.5,-13.8,273213300,0.8833,0
2020-06-21,60.5,-34.4,273217010,0.0666,0.0666
2020-06-21,60.5,-34.3,273217010,0.7916,0.7916
2020-06-21,60.5,3.1,273240700,0.4963,0
2020-06-21,60.5,-34.9,273311280,1.2069,1.2069
2020-06-21,60.5,-35,273311280,0.4502,0.4502
2020-06-21,60.5,171.6,273314160,0.4247,0
2020-06-21,60.5,171.7,273314160,0.4413,0
2020-06-21,60.5,171.5,273314160,0.1836,0
2020-06-21,60.5,179.7,273341320,2.8505,2.0538
2020-06-21,60.5,179.8,273341320,1.8808,1.3691
2020-06-21,60.5,179.6,273341320,3.1216,2.163
2020-06-21,60.5,3.3,273397450,0.428,0
2020-06-21,60.5,171.4,273438500,0.5169,0
2020-06-21,60.5,171.2,273438500,0.2336,0
2020-06-21,60.5,171.3,273438500,0.4341,0
2020-06-21,60.5,171.5,273438500,0.7661,0
2020-06-21,60.5,-33.8,273510600,0.3111,0
2020-06-21,60.5,-33.9,273510600,0.5266,0
2020-06-21,60.5,3.2,273529800,0.0733,0
2020-06-21,60.5,3.3,273529800,0.3433,0
2020-06-21,60.5,-33.3,277336000,0.3969,0.3969
2020-06-21,60.5,-33.4,277336000,9.5858,9.5858
2020-06-21,60.5,-146.4,303397000,0.3444,0
2020-06-21,60.5,-145.9,303397000,0.1541,0
2020-06-21,60.5,-146,303397000,0.2136,0
2020-06-21,60.5,-146.5,303397000,0.3727,0
2020-06-21,60.5,-145.8,303397000,21.3013,9.473
2020-06-21,60.5,-146.3,303397000,0.2516,0
2020-06-21,60.5,-146.1,303397000,0.7677,0
2020-06-21,60.5,-59.4,316323000,0.4138,0
2020-06-21,60.5,-4.3,331218000,0.5086,0
2020-06-21,60.5,-4.4,331218000,0.1183,0
2020-06-21,60.5,-3.8,331218000,0.6408,0
2020-06-21,60.5,-3.5,331218000,0.4686,0
2020-06-21,60.5,-3.6,331218000,0.6719,0
2020-06-21,60.5,-4,331218000,0.9158,0
2020-06-21,60.5,-4.2,331218000,0.1647,0
2020-06-21,60.5,-146.1,338060001,0.5452,0
2020-06-21,60.5,-145.8,338060001,21.6075,0
2020-06-21,60.5,-146,338129000,0.0827,0
2020-06-21,60.5,-146.1,338129000,0.1108,0
2020-06-21,60.5,-145.8,338129000,18.4733,0
2020-06-21,60.5,-145.8,338151615,24.748,0
2020-06-21,60.5,-145.8,366183000,24.0197,2.1238
2020-06-21,60.5,-146.2,366734650,0.6552,0
2020-06-21,60.5,-145.8,366734650,20.0755,0
2020-06-21,60.5,-146.7,366734650,0.5802,0
2020-06-21,60.5,-146.5,366734650,0.5969,0
2020-06-21,60.5,-146.3,366734650,0.3391,0
2020-06-21,60.5,-146.1,366734650,0.3052,0
2020-06-21,60.5,-146.6,366979230,0.3927,0
2020-06-21,60.5,-146.5,366979230,1.0422,0
2020-06-21,60.5,-147.7,367037960,0.578,0
2020-06-21,60.5,-146,367037960,0.1255,0
2020-06-21,60.5,-145.8,367037960,2.8377,0
2020-06-21,60.5,-147.4,367037960,0.4266,0
2020-06-21,60.5,-147.3,367037960,0.4572,0
2020-06-21,60.5,-146.4,367037960,0.3377,0
2020-06-21,60.5,-146.1,367037960,0.3058,0
2020-06-21,60.5,-147.5,367037960,0.4005,0
2020-06-21,60.5,-146.8,367037960,0.5505,0
2020-06-21,60.5,-147.6,367037960,0.1022,0
2020-06-21,60.5,-146.9,367037960,0.3205,0
2020-06-21,60.5,-147.1,367037960,0.113,0
2020-06-21,60.5,-146.5,367037960,0.343,0
2020-06-21,60.5,-146.2,367037960,0.2994,0
2020-06-21,60.5,-146.7,367037960,0.2008,0
2020-06-21,60.5,-146.3,367037960,0.5658,0
2020-06-21,60.5,-146.6,367037960,0.4102,0
2020-06-21,60.5,-147.2,367037960,0.1988,0
2020-06-21,60.5,-146.3,367088940,0.3988,0
2020-06-21,60.5,-145.8,367088940,19.485,0
2020-06-21,60.5,-146,367088940,0.4388,0
2020-06-21,60.5,-146.4,367088940,0.183,0
2020-06-21,60.5,-145.9,367088940,0.0888,0
2020-06-21,60.5,-146.5,367088940,0.6341,0
2020-06-21,60.5,-146.2,367088940,0.3675,0
2020-06-21,60.5,-146.6,367088940,0.3338,0
2020-06-21,60.5,-146.1,367088940,0.3786,0
2020-06-21,60.5,-145.9,367106740,0.05,0
2020-06-21,60.5,-145.8,367106740,19.3458,0
2020-06-21,60.5,-146,367106740,0.8947,0
2020-06-21,60.5,-145.9,367117390,0.1305,0
2020-06-21,60.5,-145.8,367117390,19.4061,0
2020-06-21,60.5,-146.7,367117390,0.078,0
2020-06-21,60.5,-146.3,367117390,0.2697,0
2020-06-21,60.5,-146.5,367117390,0.3416,0
2020-06-21,60.5,-146.4,367117390,0.3175,0
2020-06-21,60.5,-146.6,367117390,0.5036,0
2020-06-21,60.5,-146.2,367117390,0.1755,0
2020-06-21,60.5,-146,367117390,0.733,0
2020-06-21,60.5,-146.2,367127080,0.8836,0
2020-06-21,60.5,-146,367127080,0.3802,0
2020-06-21,60.5,-145.8,367127080,18.9541,1.2322
2020-06-21,60.5,-146.6,367127080,0.2919,0
2020-06-21,60.5,-146.7,367127080,0.5644,0
2020-06-21,60.5,-146.5,367127080,0.5491,0
2020-06-21,60.5,-146.4,367127080,0.2272,0
2020-06-21,60.5,-146.1,367127080,0.4666,0
2020-06-21,60.5,-146.1,367167220,0.2125,0
2020-06-21,60.5,-146.3,367167220,0.3641,0
2020-06-21,60.5,-146.7,367167220,0.5005,0
2020-06-21,60.5,-145.8,367167220,24.9425,0
2020-06-21,60.5,-146.2,367167220,0.6472,0
2020-06-21,60.5,-146.5,367167220,0.2227,0
2020-06-21,60.5,-146.4,367167220,0.3744,0
2020-06-21,60.5,-146.8,367167220,0.4619,0
2020-06-21,60.5,-146,367167220,0.3925,0
2020-06-21,60.5,-146.6,367167220,0.5677,0
2020-06-21,60.5,-145.8,367167790,20.4344,0
2020-06-21,60.5,-146.1,367167790,0.2805,0
2020-06-21,60.5,-146,367167790,0.3461,0
2020-06-21,60.5,-147.8,367338320,0.4244,0
2020-06-21,60.5,-147.1,367338320,0.3669,0
2020-06-21,60.5,-145.9,367338320,0.1469,0
2020-06-21,60.5,-146.7,367338320,0.3138,0
2020-06-21,60.5,-147.2,367338320,0.3327,0
2020-06-21,60.5,-147.6,367338320,0.3777,0
2020-06-21,60.5,-146,367338320,0.3,0
2020-06-21,60.5,-146.9,367338320,0.3427,0
2020-06-21,60.5,-147.5,367338320,0.2088,0
2020-06-21,60.5,-147.3,367338320,0.3502,0
2020-06-21,60.5,-147.7,367338320,1.0761,0.3155
2020-06-21,60.5,-146.1,367338320,0.35,0
2020-06-21,60.5,-146.3,367338320,0.3663,0
2020-06-21,60.5,-147,367338320,0.3277,0
2020-06-21,60.5,-146.8,367338320,0.4141,0
2020-06-21,60.5,-146.6,367338320,0.3958,0
2020-06-21,60.5,-146.4,367338320,0.3497,0
2020-06-21,60.5,-147.4,367338320,0.3466,0
2020-06-21,60.5,-146.5,367338320,0.3205,0
2020-06-21,60.5,-146.2,367338320,0.3525,0
2020-06-21,60.5,-145.8,367341940,19.865,2.5216
2020-06-21,60.5,-146,367363350,0.2911,0
2020-06-21,60.5,-146.2,367363350,0.3313,0
2020-06-21,60.5,-146.1,367363350,0.2749,0
2020-06-21,60.5,-146.6,367363350,0.4216,0
2020-06-21,60.5,-146.7,367363350,0.0647,0
2020-06-21,60.5,-146.3,367363350,0.2816,0
2020-06-21,60.5,-145.9,367363350,0.1019,0
2020-06-21,60.5,-146.4,367363350,0.155,0
2020-06-21,60.5,-146.5,367363350,0.3936,0
2020-06-21,60.5,-145.8,367363350,19.5194,16.5713
2020-06-21,60.5,-145.8,367375120,23.9811,0
2020-06-21,60.5,-145.8,367379720,23.1494,0
2020-06-21,60.5,-146.1,367478740,0.4919,0
2020-06-21,60.5,-146.2,367478740,0.275,0
2020-06-21,60.5,-147.4,367478740,0.4213,0
2020-06-21,60.5,-148,367478740,0.5811,0
2020-06-21,60.5,-146.8,367478740,0.3197,0
2020-06-21,60.5,-146.4,367478740,0.468,0
2020-06-21,60.5,-146.6,367478740,0.3316,0
2020-06-21,60.5,-146.9,367478740,0.3569,0
2020-06-21,60.5,-147.8,367478740,0.5183,0
2020-06-21,60.5,-147.7,367478740,0.3247,0
2020-06-21,60.5,-146,367478740,0.1808,0
2020-06-21,60.5,-146.3,367478740,0.4077,0
2020-06-21,60.5,-147.2,367478740,0.3952,0
2020-06-21,60.5,-147.6,367478740,0.5572,0
2020-06-21,60.5,-145.8,367478740,15.1061,0
2020-06-21,60.5,-147.3,367478740,0.2894,0
2020-06-21,60.5,-147.5,367478740,0.2116,0
2020-06-21,60.5,-147,367478740,0.3558,0
2020-06-21,60.5,-146.7,367478740,0.5822,0
2020-06-21,60.5,-146.5,367478740,0.2608,0
2020-06-21,60.5,-147.1,367478740,0.4838,0
2020-06-21,60.5,-147.9,367478740,0.175,0
2020-06-21,60.5,-147.6,367605420,0.3027,0
2020-06-21,60.5,-147.5,367605420,0.6511,0
2020-06-21,60.5,-147.2,367626660,0.4186,0
2020-06-21,60.5,-146.7,367626660,0.4011,0
2020-06-21,60.5,-147.3,367626660,0.5886,0
2020-06-21,60.5,-145.9,367626660,0.2233,0
2020-06-21,60.5,-147.8,367626660,0.8149,0
2020-06-21,60.5,-147.1,367626660,0.5566,0
2020-06-21,60.5,-146,367626660,0.2844,0
2020-06-21,60.5,-146.4,367626660,0.2894,0
2020-06-21,60.5,-147.5,367626660,0.6299,0
2020-06-21,60.5,-146.1,367626660,0.4408,0
2020-06-21,60.5,-146.8,367626660,0.235,0
2020-06-21,60.5,-146.3,367626660,0.6486,0
2020-06-21,60.5,-146.2,367626660,0.1072,0
2020-06-21,60.5,-146.9,367626660,0.6402,0
2020-06-21,60.5,-147.6,367626660,0.3647,0
2020-06-21,60.5,-145.8,367626660,15.3291,0
2020-06-21,60.5,-146.5,367626660,0.4416,0
2020-06-21,60.5,-147.7,367626660,0.3497,0
2020-06-21,60.5,-146.6,367626660,0.5733,0
2020-06-21,60.5,-145.8,367713070,1.47,1.2633
2020-06-21,60.5,-145.8,367754690,24.0388,24.0388
2020-06-21,60.5,-145.8,367892000,24.0116,8.0627
2020-06-21,60.5,-147.1,367999360,0.2127,0
2020-06-21,60.5,-146.1,367999360,0.2894,0
2020-06-21,60.5,-146.4,367999360,0.6211,0
2020-06-21,60.5,-146.8,367999360,0.635,0
2020-06-21,60.5,-146.3,367999360,0.2558,0
2020-06-21,60.5,-147,367999360,0.7044,0
2020-06-21,60.5,-146.6,367999360,0.3661,0
2020-06-21,60.5,-145.8,367999360,0.5877,0
2020-06-21,60.5,-146.5,367999360,0.4233,0
2020-06-21,60.5,-146,367999360,0.2019,0
2020-06-21,60.5,-146.2,367999360,0.4169,0
2020-06-21,60.5,-147.3,367999360,0.6288,0
2020-06-21,60.5,-146.7,367999360,0.1422,0
2020-06-21,60.5,-148,368016410,0.7886,0.1099
2020-06-21,60.5,-146.1,368016410,0.6083,0
2020-06-21,60.5,-148.1,368016410,6.9511,1.0583
2020-06-21,60.5,-145.8,368016410,1.2494,0
2020-06-21,60.5,-145.8,368017810,24.1805,0
2020-06-21,60.5,-147.2,368045760,0.3813,0
2020-06-21,60.5,-146.8,368045760,0.4416,0
2020-06-21,60.5,-145.8,368045760,17.925,0
2020-06-21,60.5,-147,368045760,0.548,0
2020-06-21,60.5,-146.7,368045760,0.2977,0
2020-06-21,60.5,-146.9,368045760,0.25,0
2020-06-21,60.5,-146.2,368045760,1.7186,0
2020-06-21,60.5,-147.1,368045760,0.3936,0
2020-06-21,60.5,-147.3,368045760,0.2433,0.1111
2020-06-21,60.5,-146.6,368045760,1.5836,0
2020-06-21,60.5,-145.8,368086330,0.9405,0
2020-06-21,60.5,-145.8,368089240,26.1405,0
2020-06-21,60.5,-146,368089240,0.6036,0
2020-06-21,62.5,-5.7,231030000,0.45,0.45
2020-06-21,62.5,-5.4,231030000,1.2755,1.2755
2020-06-21,62.5,-5.5,231030000,0.5063,0.5063
2020-06-21,62.5,-5.6,231030000,1.0472,1.0472
2020-06-21,62.5,-5.4,231031000,2.5972,2.5972
2020-06-21,62.5,-5.7,231031000,0.7633,0.7633
2020-06-21,62.5,-6.9,231145000,0.728,0
2020-06-21,62.5,-5.5,231187000,0.5472,0.5472
2020-06-21,62.5,-5.4,231187000,0.3244,0.3244
2020-06-21,62.5,-5.4,231188000,0.3802,0.3802
2020-06-21,62.5,-5.5,231188000,0.6077,0.6077
2020-06-21,62.5,-6.5,231265000,3.113,3.113
2020-06-21,62.5,-6.4,231265000,2.4366,2.4366
2020-06-21,62.5,-6.2,231265000,5.6975,5.6975
2020-06-21,62.5,-6.3,231265000,3.9713,3.9713
2020-06-21,62.5,-5.9,251384000,1.7722,0
2020-06-21,62.5,6.1,257005140,23.983,0
2020-06-21,62.5,5.3,257153900,7.3152,0
2020-06-21,62.5,6.4,257192540,21.9966,0
2020-06-21,62.5,6.2,257203000,0.2558,0
2020-06-21,62.5,6.1,257203000,0.3177,0
2020-06-21,62.5,5.7,257418000,0.233,0
2020-06-21,62.5,6.2,257418000,0.3333,0
2020-06-21,62.5,6.1,257418000,0.5666,0
2020-06-21,62.5,5.6,257418000,0.4255,0
2020-06-21,62.5,6.1,257563600,0.4305,0
2020-06-21,62.5,6.2,257563600,0.2386,0
2020-06-21,62.5,6.9,258174000,22.0111,0
2020-06-21,62.5,6.1,259421000,23.9969,0
2020-06-21,62.5,6.2,259511000,0.2613,0
2020-06-21,62.5,6.1,259511000,0.4052,0
2020-06-21,62.5,6.1,259995000,1.0108,0
2020-06-21,62.5,6.2,259995000,0.6608,0
2020-06-21,62.5,1.8,273240700,0.335,0
2020-06-21,62.5,1.7,273240700,0.1766,0
2020-06-21,62.5,-177.9,273248500,0.3147,0
2020-06-21,62.5,-178,273248500,0.248,0
2020-06-21,62.5,-178,273290500,1.3991,1.3991
2020-06-21,62.5,-180,273337860,8.8258,8.048
2020-06-21,62.5,179.9,273337860,4.5902,4.5902
2020-06-21,62.5,-178.1,273358010,0.6311,0
2020-06-21,62.5,-178.9,273394760,3.2644,3.2644
2020-06-21,62.5,2.1,273397450,0.5133,0
2020-06-21,62.5,6.1,273421520,0.4166,0
2020-06-21,62.5,6.2,273421520,12.2419,0
2020-06-21,62.5,-177.9,273437810,0.4938,0
2020-06-21,62.5,-178.6,273440610,0.2636,0
2020-06-21,62.5,-178.4,273440610,0.3597,0
2020-06-21,62.5,-178.3,273440610,0.3097,0
2020-06-21,62.5,-178.5,273440610,0.2805,0
2020-06-21,62.5,-179,273443420,0.6202,0
2020-06-21,62.5,-178.3,273457300,1.1458,1.1458
2020-06-21,62.5,-178.4,273457300,4.8402,4.8402
2020-06-21,62.5,-178.5,273457300,4.7147,3.658
2020-06-21,62.5,-177.9,273511900,1.7686,1.7686
2020-06-21,62.5,2,273529800,0.0747,0
2020-06-21,62.5,2.1,273529800,0.433,0
2020-06-21,62.5,-180,273821300,0.5347,0
2020-06-21,62.5,179.9,273821300,1.8797,0.8947
2020-06-21,62.5,-180,273821900,0.5419,0
2020-06-21,62.5,179.9,273821900,0.2016,0
2020-06-21,62.5,-177.8,273824000,0.1336,0
2020-06-21,62.5,-177.9,273824000,0.5522,0.5325
2020-06-21,62.5,-179.9,273824900,0.2344,0
2020-06-21,62.5,-180,273824900,0.5502,0
2020-06-21,62.5,-180,273840510,0.3338,0
2020-06-21,62.5,179.9,273840510,0.4825,0.0166
2020-06-21,62.5,179.8,273841110,1.4169,0.873
2020-06-21,62.5,179.7,273841110,0.82,0.7686
2020-06-21,62.5,-180,273841900,1.8911,0
2020-06-21,62.5,-179.9,273841900,3.1111,2.4175
2020-06-21,62.5,-179.8,273841900,0.6713,0.4872
2020-06-21,62.5,-179.8,273847610,1.0661,0.4905
2020-06-21,62.5,179.9,273847610,0.5802,0
2020-06-21,62.5,-179.9,273847610,1.6283,0.588
2020-06-21,62.5,-180,273847610,2.0813,1.0366
2020-06-21,62.5,-178.5,273874000,4.7424,4.3963
2020-06-21,62.5,-178.4,273874000,4.8158,4.8158
2020-06-21,62.5,-178.3,273874000,1.1172,1.1172
2020-06-21,62.5,-178,273876000,0.4991,0
2020-06-21,62.5,-178.1,273876000,0.1491,0
